Category,Date,Sales_Volume,Price,Market_Trend_Index,Competitor_Activity_Score,Consumer_Confidence_Index
Laptop,2009-01-01,46.470588235294116,85.37764705882353,0.080247906981165,0.21827751568530013,73.92840269025452
Laptop,2009-01-02,52.5,50.957499999999996,1.0631331810727536,0.09495331368308993,72.05235898227134
Laptop,2009-01-03,31.0,165.76,-0.4082463163044042,1.4899193982681107,48.70578072815864
Laptop,2009-01-04,77.5,56.3425,-0.12773305679034813,-0.4621455232673052,68.2435035920465
Laptop,2009-01-05,65.875,103.065,0.6493020834019986,0.06634127888404961,69.8955588949636
Laptop,2009-01-06,63.5,94.65833333333335,-0.1764747838351514,-0.33264389708391845,63.114286711886386
Laptop,2009-01-07,47.4,109.33000000000001,0.15899572275428958,-0.6053950613548545,70.25370912477163
Laptop,2009-01-08,45.5,88.235,0.398182875262993,0.49501026232327594,64.43361507585722
Laptop,2009-01-09,46.25,112.405,-0.14636437069451685,0.28182550435822007,69.12898435803633
Laptop,2009-01-10,41.5,100.11500000000001,0.31900462728857093,-0.9137713712304466,71.99886077425654
Laptop,2009-01-11,46.76923076923077,97.79230769230769,-0.24819639611022662,0.06844110910550488,74.92722173066635
Laptop,2009-01-12,50.3,85.595,0.22796873882011956,0.5230987618736985,74.30257407507023
Laptop,2009-01-13,40.57142857142857,83.4042857142857,0.030496759349661545,0.5089115233111092,78.04031660802033
Laptop,2009-01-14,73.5,91.87,-0.1300916867502493,0.4533416135234559,78.16275658703073
Laptop,2009-01-15,38.25,116.8025,-0.6595845563174212,0.08806329253505425,58.09041927851421
Laptop,2009-01-16,54.5,95.91375,0.28954622964068666,-0.14152920885525502,74.07420256596842
Laptop,2009-01-17,52.5,115.85249999999999,0.1893888808007959,-0.26558314445002956,63.6178233432529
Laptop,2009-01-18,58.833333333333336,85.80916666666667,0.16787148283841066,0.14439466182036606,65.00076815004215
Laptop,2009-01-19,57.125,114.7725,-0.25842670267076384,-0.19716679822548927,67.67067154774874
Laptop,2009-01-20,64.33333333333333,84.82666666666667,0.30138042041408863,-0.3212532243026124,79.69085201707635
Laptop,2009-01-21,53.57142857142857,92.80285714285715,0.0022714246919164904,0.28772729061752184,63.34064107366568
Laptop,2009-01-22,73.5,123.3575,-0.002643310852047283,0.5316997045905467,77.80138501733273
Laptop,2009-01-23,38.214285714285715,106.66499999999999,0.32784048965823764,0.1181006831959751,65.03172038615595
Laptop,2009-01-24,58.888888888888886,103.38111111111111,-0.5752402131366066,-0.6293080694579606,63.308212869128155
Laptop,2009-01-25,41.625,85.23375,0.22005058690598212,-0.63162145254281,69.09197605405818
Laptop,2009-01-26,50.375,116.43375,0.050323684524071474,0.3056733601432203,71.78192795509584
Laptop,2009-01-27,57.77777777777778,100.02111111111111,-0.18443862048852663,-0.6633810208261157,66.31051695407295
Laptop,2009-01-28,59.4,84.334,-0.4451872112524059,0.0803303453621668,73.24085073019594
Laptop,2009-01-29,79.0,93.455,0.2383174284930967,-0.397981785405922,70.14644880600537
Laptop,2009-01-30,46.5,118.16499999999999,0.06438560050884917,0.3447546365475819,64.42272548360843
Laptop,2009-01-31,58.9,94.316,0.10219082353929083,-0.4158418694207076,78.13455393795064
Laptop,2009-02-01,94.4,119.282,-0.10126152281232084,0.26575249153243496,75.18187324073904
Laptop,2009-02-02,73.2,93.15700000000001,0.006915304538117973,-0.4817223078808669,66.24446012772212
Laptop,2009-02-03,60.5,122.4925,0.29420770098440896,0.10799605423009995,62.08985527885493
Laptop,2009-02-04,68.25,125.61000000000001,0.15729716728888693,-0.10040007863091244,79.756955631859
Laptop,2009-02-05,76.5,116.95166666666667,-0.3884396358887871,-0.5319811621032016,61.157186404296965
Laptop,2009-02-06,68.33333333333333,96.19833333333334,0.1935633055235412,-0.2538560666438147,71.80577624918205
Laptop,2009-02-07,57.333333333333336,94.28666666666668,0.0858563322835425,0.10150224814499015,53.15427541717708
Laptop,2009-02-08,75.6875,112.97874999999999,-0.31948575412095365,0.15018906940016846,74.93314934359397
Laptop,2009-02-09,63.6,63.02,0.15295695325506042,-0.09110356810997038,71.2454427429665
Laptop,2009-02-10,49.3,93.37100000000001,0.09598115831453467,-0.4501618949673015,59.80807650951682
Laptop,2009-02-11,66.3,102.34,0.5354156233102851,-0.6295737693323746,72.17939229854322
Laptop,2009-02-12,68.16666666666667,96.22166666666665,0.006046087976665319,-0.08194773697887635,60.43688998476546
Laptop,2009-02-13,71.72727272727273,101.31090909090909,0.222393473382553,0.7341368427305511,66.11561174919925
Laptop,2009-02-14,42.0,90.47666666666667,0.83931783209032,0.4894645431672653,69.49830176583377
Laptop,2009-02-15,73.22222222222223,104.88444444444445,0.17844107554166433,0.03818984835137204,81.38987314885824
Laptop,2009-02-16,64.0625,97.79125,0.1493963831513621,-0.41090448220393394,77.34275797787973
Laptop,2009-02-17,56.6,98.454,-0.2946682887776325,0.46187957490908904,70.25769823464148
Laptop,2009-02-18,65.5,104.285,0.02000007384104614,0.3803175175682475,69.11430136735517
Laptop,2009-02-19,32.5,128.76,0.05277001797863411,-0.48096252850764004,55.121347656736035
Laptop,2009-02-20,69.14285714285714,109.21714285714286,-0.07487792566511697,-0.6188941563860839,71.80972369711294
Laptop,2009-02-21,74.2,89.992,-0.6233393405797112,0.26215851693627845,70.18262006308242
Laptop,2009-02-22,70.16666666666667,100.78416666666668,-0.18796911935607954,-0.1669364683101391,76.77440829458752
Laptop,2009-02-23,67.3125,113.835625,-0.4459609378459322,0.2871613673308488,71.43562984487302
Laptop,2009-02-24,61.5,106.85333333333334,-0.27269735076389157,0.03328745550298403,69.85511876503412
Laptop,2009-02-25,57.6,130.268,0.248264738106654,0.34311990784312557,71.97936621326184
Laptop,2009-02-26,51.833333333333336,116.53333333333335,-0.007200890941190204,-0.21354152928324363,72.93477051993955
Laptop,2009-02-27,65.71428571428571,79.82285714285715,0.38869824459426267,0.4865753971615468,67.85155266067159
Laptop,2009-02-28,77.0,85.72,-1.508827814793509,-0.8144186995997801,49.28733978245712
Laptop,2009-03-01,72.6,97.19000000000001,-0.10047323006632554,0.8043504245778763,58.54804486912171
Laptop,2009-03-02,63.81818181818182,122.48909090909092,-0.21605127343066463,-0.07934152249077277,67.90123161532682
Laptop,2009-03-03,77.0,111.08,0.22842525336745875,-0.44191978327812054,72.80407197989635
Laptop,2009-03-04,73.77777777777777,112.05777777777777,-0.42082493519078523,0.17817508869690038,75.4940386011542
Laptop,2009-03-05,78.0,113.83599999999998,0.5182858392938853,0.17369792840245532,68.00044072282125
Laptop,2009-03-06,86.375,122.145,0.6893588264168851,0.12198054295387996,69.42007947914352
Laptop,2009-03-07,72.84615384615384,109.38538461538461,-0.333924821717014,0.2656197858486458,67.07899194162334
Laptop,2009-03-08,75.84615384615384,114.35153846153845,-0.12442090732624107,-0.20634321547545434,69.53126534994384
Laptop,2009-03-09,80.54545454545455,109.35090909090908,-0.012558657091775893,0.22027600072814976,73.76924449463083
Laptop,2009-03-10,79.85714285714286,102.55857142857144,0.0740687640461257,-0.16964559127380505,62.000354791287315
Laptop,2009-03-11,67.11111111111111,106.23444444444443,-0.388055270538757,0.2064087272474677,64.88856645283033
Laptop,2009-03-12,73.6923076923077,105.56230769230768,-0.03879366205092941,0.15003266073290822,72.82096739656535
Laptop,2009-03-13,85.53846153846153,102.48076923076923,0.3190041681217744,-0.209110342847779,66.47252896434159
Laptop,2009-03-14,81.75,86.975,-0.10861815708160402,0.4148841387031731,63.68560767306248
Laptop,2009-03-15,86.77777777777777,132.6288888888889,-0.26034336865516533,0.20660548483730082,65.75064605214612
Laptop,2009-03-16,36.0,110.43,-1.5685304828458877,0.4881167480704631,55.38965784890701
Laptop,2009-03-17,85.6,116.35066666666667,-0.0991615091606859,0.002497532463598982,69.51576948393311
Laptop,2009-03-18,92.2,107.48299999999999,0.052025347109952415,-0.1303978545121824,63.31823649034961
Laptop,2009-03-19,76.5,130.49,-0.1367636860121289,-0.2901915619395125,82.39767817244501
Laptop,2009-03-20,74.27272727272727,89.36545454545454,0.055211980364420585,-0.12682699619149246,68.07402120800114
Laptop,2009-03-21,86.5,126.375,0.23080117601749398,0.058821581621582505,76.79874794223869
Laptop,2009-03-22,79.85714285714286,110.34,-0.23394795104780947,-0.2530331921464069,71.1229421470023
Laptop,2009-03-23,102.375,115.0,-0.002938374264834717,-0.5759651962229047,67.6326375192053
Laptop,2009-03-24,68.76923076923077,115.90307692307692,-0.31460528690307427,0.38351462106096407,68.90006893351486
Laptop,2009-03-25,77.71428571428571,115.25714285714285,0.4531515738054086,0.3004677180798728,77.33503945194151
Laptop,2009-03-26,85.33333333333333,104.69916666666667,-0.5903617240485389,-0.22594059153963886,70.9193964830343
Laptop,2009-03-27,72.42857142857143,123.99785714285714,-0.02816337055380675,-0.5097175952986104,73.27053123117226
Laptop,2009-03-28,54.5,60.935,0.8314624440658066,-0.5641537179396795,61.202110787059596
Laptop,2009-03-29,90.0,105.82,-0.1165830542268145,0.22586471533805533,69.95188772377554
Laptop,2009-03-30,72.42857142857143,93.91,-0.311734710981505,0.36623955989211787,62.620910217263926
Laptop,2009-03-31,104.0,111.144,0.6536079588822877,-0.6203424693084377,71.93638484567563
Laptop,2009-04-01,112.66666666666667,113.52666666666666,0.8054971494972262,-0.17110133211160605,60.84210891718703
Laptop,2009-04-02,97.16666666666667,89.03333333333335,-0.22127225119200897,-0.9437682830348614,63.89380897737382
Laptop,2009-04-03,93.1,109.44099999999999,0.20448575790012935,0.10316417994216165,82.0161767219431
Laptop,2009-04-04,99.125,86.74875,0.28418700891754767,-0.2914014322565807,72.46963936050288
Laptop,2009-04-05,84.25,85.22,-0.5301413052021007,-0.14105631314537054,67.49679936229342
Laptop,2009-04-06,103.5,97.285,0.29930703534530495,0.1795969562952385,66.60167164154363
Laptop,2009-04-07,80.25,105.06416666666667,0.39039332903479695,-0.25871110494595834,63.49020011833168
Laptop,2009-04-08,106.4,94.16,-0.36631303217966277,-0.4547454898542306,63.88441090503501
Laptop,2009-04-09,93.33333333333333,85.545,-0.003395405502346909,0.42315181809890623,79.35585370507566
Laptop,2009-04-10,84.5,125.32875,0.8601312524562038,0.38918615329784123,74.94828037231882
Laptop,2009-04-11,97.33333333333333,117.91000000000001,0.06770559517053772,-0.0333225244348948,84.03975698405637
Laptop,2009-04-12,95.66666666666667,102.67333333333333,-0.05924668170305721,-0.49875382354025594,72.60573058315317
Laptop,2009-04-13,94.0,95.19,0.5243874462136391,0.23934440272886515,63.017969802103266
Laptop,2009-04-14,84.0909090909091,106.52363636363636,0.05247470986724668,0.2093220998712593,69.95745123677614
Laptop,2009-04-15,79.22222222222223,87.57666666666667,0.17819960423985648,0.1167073224223418,73.69824238615867
Laptop,2009-04-16,99.8,89.59200000000001,0.1554449090452331,-0.31025168731755015,63.99966560372572
Laptop,2009-04-17,91.375,119.2775,-0.49062930347262257,0.5783469964857777,74.85023074434247
Laptop,2009-04-18,95.0,105.28583333333334,0.03280085361159352,-0.4580175406725909,65.06944894278354
Laptop,2009-04-19,71.85714285714286,79.42428571428572,0.30011979348604223,-0.3624647499075642,71.96401342370585
Laptop,2009-04-20,118.4,110.05199999999999,0.4741515979207394,-0.4675521744274353,72.47681478719912
Laptop,2009-04-21,86.375,111.60625,0.5363795930783313,0.5409156447313123,69.05731289931475
Laptop,2009-04-22,100.64285714285714,99.64857142857143,-0.21731150156149456,-0.7007747894827754,72.15618365807182
Laptop,2009-04-23,96.28571428571429,106.62714285714286,0.48217916112332915,-0.225587190391701,79.17547935335155
Laptop,2009-04-24,106.16666666666667,98.48666666666666,0.41340268192392626,0.11019142677724851,65.85869863067906
Laptop,2009-04-25,89.14285714285714,105.48428571428572,0.7135409803843412,0.5930626467913251,74.92947581675828
Laptop,2009-04-26,89.33333333333333,97.18333333333334,-0.1828573191813727,-0.12088806468309067,70.69080982204225
Laptop,2009-04-27,103.22222222222223,120.86555555555555,0.6379255380014097,-0.4121579638452706,67.5832209598974
Laptop,2009-04-28,103.63636363636364,115.37000000000002,-0.012365501424398446,-0.05212118892699369,75.6484233531326
Laptop,2009-04-29,108.66666666666667,104.62,-0.15091896128659596,-0.7445527399750441,59.61193392156863
Laptop,2009-04-30,53.5,79.595,-0.8078662385049699,0.34330259538702246,63.25812794587952
Laptop,2009-05-01,76.83333333333333,99.755,-0.23649284082178704,0.4202416644109401,64.6877873482144
Laptop,2009-05-02,120.0,88.84333333333332,-1.1482952457378486,-0.34834616996927253,65.5489299821072
Laptop,2009-05-03,116.3076923076923,98.15230769230769,-0.4158326102053057,0.013201608094172198,66.59888959021129
Laptop,2009-05-04,90.42857142857143,104.83,-1.356293880427542,-0.023687582470845896,72.01270273614007
Laptop,2009-05-05,116.83333333333333,98.43666666666667,0.02690829114783345,-0.22479437519705367,67.7046244092982
Laptop,2009-05-06,105.42857142857143,103.20714285714287,-0.31755920413207744,0.7406537090880517,69.68229726214052
Laptop,2009-05-07,70.5,90.005,0.1903905555867319,-1.5261159047727233,88.58158937490037
Laptop,2009-05-08,93.625,107.495,0.16724093126896314,-0.15475675591821514,67.24969426513285
Laptop,2009-05-09,105.8,139.778,0.4142763724841414,0.6597227463720097,72.67552853477335
Laptop,2009-05-10,100.6923076923077,112.76769230769231,0.4015228661795015,-0.22328665949912288,72.51688467359924
Laptop,2009-05-11,103.75,113.11833333333334,-0.22937923030344076,-0.3295123385107676,72.39651860968105
Laptop,2009-05-12,101.5,106.68714285714285,-0.06276755654180258,-0.2039660630268084,65.86849822167774
Laptop,2009-05-13,118.33333333333333,97.96666666666665,0.6184559227925468,-0.9334584684399436,71.49769636374857
Laptop,2009-05-14,100.6,117.30999999999999,-0.25235427903341606,0.20936092847818374,74.63254633980011
Laptop,2009-05-15,96.5,110.72833333333334,-0.5467793707026928,0.050742824690231454,86.76562402208573
Laptop,2009-05-16,69.5,118.315,0.9362442954768542,-0.24832986824933578,67.95127133982965
Laptop,2009-05-17,109.91666666666667,110.31,-0.12903738047870802,0.14542157990892846,73.94452345423363
Laptop,2009-05-18,111.28571428571429,90.35000000000001,-0.11349336520491926,-0.21901390059230647,74.38474936175014
Laptop,2009-05-19,95.36363636363636,109.41999999999999,-0.46128633269792546,-0.03460429686205411,64.23591838979763
Laptop,2009-05-20,130.4,88.676,0.3169914481663102,-0.7417085504733879,77.44496550349021
Laptop,2009-05-21,92.6923076923077,95.67538461538462,0.11154317204185375,-0.3325390958520602,64.7845885031025
Laptop,2009-05-22,108.38461538461539,130.42846153846153,-0.0587677449204623,0.13154907539794308,66.2217586832795
Laptop,2009-05-23,111.25,90.83500000000001,0.4177934584135385,0.44394707507953957,81.10354132338547
Laptop,2009-05-24,110.91666666666667,122.14333333333333,-0.10871474501614176,0.04952015801775145,66.0351601093797
Laptop,2009-05-25,110.66666666666667,140.79333333333332,-0.6798376637823514,-0.5030294209418671,80.80550959307882
Laptop,2009-05-26,98.0,132.1825,-1.2324962091510374,0.5467910748763944,62.15643719012856
Laptop,2009-05-27,103.0,100.00999999999999,0.36687032952904275,-0.05281235263620406,68.76720355310583
Laptop,2009-05-28,108.66666666666667,165.89,0.05768479492937726,-0.6842217042093045,72.4639783981426
Laptop,2009-05-29,97.33333333333333,119.54666666666667,-0.34894864556243993,0.40293419578520756,76.13265028991735
Laptop,2009-05-30,129.33333333333334,99.02,-1.0819079633717241,-0.09755228068249122,59.17781062139232
Laptop,2009-05-31,121.25,95.355,-0.31285065646179155,0.3873640468802154,75.89692497186655
